Rank,Track_id,Streams,Track Name,Artist_id
670.0,3pHkh7d0lzM2AldUtz2x37,19396190,The Archer,06HL4z0CvFAxyc27GXpf02
671.0,12M5uqx0ZuwkpLp5rJim1a,19154120,Cornelia Street,06HL4z0CvFAxyc27GXpf02
672.0,5sdQ7VUx6GOfsRoSxnK1YG,19127787,110,4WZGDpNwrC0vNQyl9QzF7d
673.0,4rMWDm28mERZcRPc1f3yir,19124012,Santa Claus Is Coming To Town,2iE18Oxc8YSumAU232n4rW
674.0,4fzyvSu73BhGvi96p2zwjL,18996878,Christmas Lights,4gzpq5DPGxSnKTe4SA8HAU
675.0,1OjmlSFuzYflWjSMTCyTJv,18982019,Like It's Christmas,7gOdHgIoIKoe4i9Tta6qdD
676.0,1LLXZFeAHK9R4xUramtUKw,18851220,London Boy,06HL4z0CvFAxyc27GXpf02
677.0,5hnbE5BF2e8BCk9OMR1UVC,18801822,Mikrokosmos,3Nrfpe0tUJi4K4DXYWgMUX
678.0,643PW82aBMUa1FiWi5VQY7,18785599,Babushka Boi,13ubrt8QOOCPljQ2FL1Kca
679.0,4c1WgUnHXq2LEncGHKgj1I,18648089,Dream Glow (BTS World Original Soundtrack) - Pt. 1,3Nrfpe0tUJi4K4DXYWgMUX
680.0,6dNB3XdAzx7kTf5wa8Rg89,18590676,Wieso tust Du dir das an?,1qQLhymHXFPtP5U8KNKsm6
681.0,507tQXutCPYNFkpOq8tmKF,18487210,Don't Worry Bout Me,1Xylc3o4UrD53lo9CvFvVg
682.0,6KUE0HSSudAp9AOycaF6SH,18423901,Make It Right,3Nrfpe0tUJi4K4DXYWgMUX
683.0,6VSaNvPPagk4U5Skxp6XfV,18400088,Au DD,3NH8t45zOTqzlZgBvZRjvB
684.0,0oPOuDmmkVp3h6puekhs6P,18230812,Use This Gospel,5K4W6rqBFWDnAN6FQUkS6x
685.0,15xWRPHQMeqgdkGzInx3PY,18126954,Falling Like The Stars,4IWBUUAFIplrNtaOHcJPRM
686.0,1M4qEo4HE3PRaCOM7EXNJq,18000746,Adore You,6KImCVD70vtIoJWnq6nGn3
687.0,2bPtwnrpFNEe8N7Q85kLHw,17983282,Combatchy (feat. MC Rebecca),7FNnA9vBm6EKceENgCGRMb
688.0,0n2nEtLP3OzDdi12ziIekx,17980462,SOS,1vCWHaC5f2uS3yhpwWbIA6
689.0,11o2y87vqODipLK98a1v34,17961130,All Day And Night - Jax Jones & Martin Solveig Present Europa,4Q6nIcaBED8qUel8bBx6Cr
690.0,0bzbvANY6oETSJLc0wlVGY,17929666,Lover,06HL4z0CvFAxyc27GXpf02
691.0,6cFZ4PLC19taNlpl9pbGMf,17876457,Somebody To Love - 2011 Mix,1dfeR4HaWDbWqFHLkxsg1d
692.0,4IO8X9W69dIQe0EC5ALXhq,17805139,Immortal,1URnnhqYAYcrqrcwql10ft
693.0,1pfgsjmxVZhoZpeDx6POKv,17583158,Bones (feat. OneRepublic),4sTQVOfp9vEMCemLw50sbu
694.0,3GCdLUSnKSMJhs4Tj6CV3s,17550201,All The Stars (with SZA),2YZyLoL8N0Wb9xBt1NhZWg
695.0,2ijef6ni2amuunRoKTlgww,17529449,Sin Pijama,4obzFoKoKRHIphyHzJ35G3
696.0,3wwo0bJvDSorOpNfzEkfXx,17450263,Let Me Know (I Wonder Why Freestyle),4MCBfE4596Uoi2O4DtmEMz
697.0,60iSKGrGazRzICtMjADNSM,17433257,Hold Me While You Wait,4GNC7GD6oZMSxPGyXy4MNB
698.0,24Yi9hE78yPEbZ4kxyoXAI,17427506,Roses - Imanbek Remix,0H39MdGGX6dbnnQPt6NQkZ
699.0,6dPyzkyZwoj9LqjQXOFdVv,17160465,Press,4kYSro6naA4h99UJvo89HB
700.0,4E6RdcCWMiHTu7zy1VTNDo,17128250,Todo Mundo Vai Sofrer - Ao Vivo,1yR65psqiazQpeM79CcGh8
701.0,41MCdlvXOl62B7Kv86Bb1v,16961188,Empty,4MCBfE4596Uoi2O4DtmEMz
702.0,1vG3YuKRYqPwTmNmYgqkpg,16912054,Liberdade Provisória,3p7PcrEHaaKLJnPUGOtRlT
703.0,2pnPe4pJtq7689i5ydzvJJ,16692795,Run Rudolph Run - Single Version,293zczrfYafIItmnmM3coR
704.0,5lwVd35Zg6DJ4qibVMq99H,16540923,Date La Vuelta,4V8Sr092TqfHkfAA5fXXqG
705.0,2E82gORVSA7UMEz5M1IP3b,16540156,Punto G,790FomKkXshlbRYZFtlgla
706.0,0WdGQhoAP2LBsqr5Jhit2g,16537918,What Lovers Do,04gDigrS5kc9YWfZHwBETP
707.0,2MShy1GSSgbmGUxADNIao5,16514370,Calling My Spirit,46SHBwWsqBkxI7EeeBEQG7
708.0,5CLGzJsGqhCEECcpnFQA8x,16494067,These Days,4WN5naL3ofxrVBgFpguzKo
709.0,7sQKy5vlPQllr0k9IjYJv3,16489286,Sigues Con El,3fZk3Gm5dN5v5yfYMQ04Bx
710.0,2dgFqt3w9xIQRjhPtwNk3D,16488150,Death By A Thousand Cuts,06HL4z0CvFAxyc27GXpf02
711.0,7lthOBXNue2IvedLRfkod8,16442038,HOME,3Nrfpe0tUJi4K4DXYWgMUX
712.0,1iSqfoUFnQwV0QW1EfUit8,16412364,Suicidal,1cNDP5yjU5vjeR8qMf4grg
713.0,5b195aHKKd6oTr4f7DoRCo,16386031,Olabilir,5wyWp867LWGjFmYZXVSFnZ
714.0,5MvLsT03RBp67RLoeISCdl,16337902,Do You Mean (feat. Ty Dolla $ign & bülow),69GGBxA162lTqCwzJG5jLp
715.0,2x8TNY9KwNvD19gVGs4WOP,16061241,Ela É do Tipo,2UMj7NCbuqy1yUZmiSYGjJ
716.0,1ZDmxwg7Lywlx68b7SsJjj,16044099,MEGATRON,0hCNtLu0JehylgoiP8L4Gh
717.0,7r55d7IhAj5UGKiYbXBwRP,15959029,Prinzessa,4WZGDpNwrC0vNQyl9QzF7d
718.0,3LgWsmilsrWXiPYQFRD0T7,15893634,goodbye,6qqNVTkY8uBg9cP3Jd7DAH
719.0,5rU6kDNXZLXIinFezpbWbO,15876992,Tap (feat. Meek Mill),7rkW85dBwwrJtlHRDkJDAC
720.0,6YJdPrH3i2POzu7hdHIRrb,15819824,Santa Baby,66CXWjxzNUsdJxJ2JdwvnR
721.0,18HNGxDOcshRU2Hdu8tMOM,15719311,Popopop,1lB3I3SI30v2ZOpR4XQqzJ
722.0,4YgtN1HasxdDlrrZIggYxn,15523040,Myself,246dkjvS1zLTtiykXe5h60
723.0,200cTjC6si5Xz9af2QeHi2,15395306,Wolke 10,5wyWp867LWGjFmYZXVSFnZ
724.0,6jmZlyf9DxcIoRrjw02YXm,15230971,Old Town Road - Remix,7jVv8c5Fj3E9VhNjxT4snq
725.0,0Oqc0kKFsQ6MhFOLBNZIGX,15180782,Doin' Time,00FQb4jTyendYWaN8pK0wa
726.0,6JdS5rJvJaRA7B1tcm7kxZ,15134946,Dionysus,3Nrfpe0tUJi4K4DXYWgMUX
727.0,5NPzbTzFxIQPaheZuPhn4f,15075580,Forever Alone,3vQ0GE3mI0dAaxIMYe5g7z
728.0,12mGwph2YzDIlChtq3EdXP,15069185,Alone,64KEffDW9EtZ1y2vBYgq8T
729.0,3VHrwffnUZFb7FidvPV3OA,15065892,Kill This Love,41MozSoPIsD1dJM0CLPjZF
730.0,3KLo7ByvjCNyBrfz5DZ2mO,15030690,Splashin,1pPmIToKXyGdsCF6LmqLmI
731.0,1YscJ7yVTlFxW3eF6pv5ba,14931162,Allergic,246dkjvS1zLTtiykXe5h60
732.0,6cjSh516BbrNUs213jDAGm,14924743,Graduation (with Juice WRLD),5CiGnKThu5ctn9pBxv7DGa
733.0,703iVQrfbQsXt7Uzgy1h8k,14922980,Cristina,07YUOmWljBTXwIseAUd9TW
734.0,3SZqA7rQvROJsCbUu2v0xa,14893726,Go Loko,0A0FS04o6zMoto8OKPsDwY
735.0,3Kd6Wp3lG5HXMB2dlvuy7y,14808553,Death,6Xgp2XMz1fhVYe7i6yNAax
736.0,2dxky69jKzbtUfA3Hl8Nuo,14773431,Soldi,06nvjg4wBANK6DCHjqtPNd
737.0,5QvBXUm5MglLJ3iBfTX2Wo,14766793,RUNNING OUT OF TIME,4V8LLVI7PbaPR0K2TGSxFF
738.0,260R90ctQ1SiPax90PuEsT,14731761,Hobby Hobby,5wyWp867LWGjFmYZXVSFnZ
739.0,735RSTb2xbtWbDtKD9XDYi,14729102,Somebody,6MPCFvOQv5cIGfw3jODMF0
740.0,2S93hylQBYLndMnaJuso8S,14717721,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",716NhGYqD1jl2wI1Qkgq36
741.0,1h9P5WJwyvK8OB7O2YiXgp,14680935,Ibiza,1i8SpTcr7yvPOmcqrbnVXY
742.0,2sfZgYusD8bBvB7qWekvSx,14580472,I Know,246dkjvS1zLTtiykXe5h60
743.0,1KdwnsWOvhM53vezy5ROuf,14533168,No Te Debí Besar,5TYxZTjIPqKM8K8NuP9woO
744.0,4RzpCjByV1NWUGKVQGuej6,14360613,Internet,246dkjvS1zLTtiykXe5h60
745.0,4au7FRcgZzChASRYu279xH,14358101,Con Calma - Remix,4VMYDCV2IEDYJArk749S6m
746.0,2u8AXJyk8pICzj2wyPBL0b,14196728,2002,4Yttlv9ndGjCDCVLqM7ACq
747.0,7HwvPmK74MBRDhCIyMXReP,14181352,blun7 a swishland,19i93sA0D7yS9dYoVNBqAA
748.0,40nPimvmG05WYS7983bawZ,14156991,Cry for Me,4nDoRrQiYLoBzwC5BhVJzF
749.0,4EAV2cKiqKP5UPZmY6dejk,14119265,Everyday,4xRYI6VqpkE3UwrDrAZL8L
750.0,6s2wpWPFPAgKg2LXxi1Oee,14102265,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",3eqjTLE0HfPfh78zjh6TqT
751.0,77KMttn3Lic7ZQKDlPqp8v,14075996,INTRO,4r63FhuTkUYltbVAg5TQnk
752.0,6woeVu3fVMflqen1t4N6pg,14069124,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,7jVv8c5Fj3E9VhNjxT4snq
753.0,4WzhjxvLP95y7AMDy0Atwb,14044875,Out Of Love,2wUjUUtkb5lvLKcGKsKqsR
754.0,5lCxlSBFyP5g4EhVypAoOu,14014084,Au DD,3NH8t45zOTqzlZgBvZRjvB
755.0,45S5WTQEGOB1VHr1Q4FuPl,14003540,Golden,6KImCVD70vtIoJWnq6nGn3
756.0,3Y7a0typ6ik1KscmebXd6D,13984144,No New Friends,5WUlDfRSoLAfcVSX1WnrxN
757.0,4SHhui9S7lFYGHXikfneGo,13900116,Drugs & The Internet,5JZ7CnR6gTvEMKX4g70Amv
758.0,6xRWoYwfwIKnT8bQGzKbxR,13885448,God Is,5K4W6rqBFWDnAN6FQUkS6x
759.0,0lTurWECr2XL607eJAj1A3,13875317,I'll Be Home,6JL8zeS1NmiOftqZTRgdTz
760.0,3g0mEQx3NTanacLseoP0Gw,13867900,Takeaway,69GGBxA162lTqCwzJG5jLp
761.0,5ixqGGFu0hdHfErdp32QwT,13846360,Jenifer,3WQ1s2QFvL6crxBvrVhwzj
762.0,1mdJ39D1lrR3aWIOhgeNaE,13784193,Wir ticken,4WZGDpNwrC0vNQyl9QzF7d
763.0,1Hd2XLitkt1PYCWSbfF5qV,13776791,Wish Wish (feat. Cardi B & 21 Savage),0QHgL1lAIqAw0HtD7YldmP
764.0,2xGO2UjzxeVQSIkyg98vck,13686524,Thank God It's Christmas - Non-Album Single,1dfeR4HaWDbWqFHLkxsg1d
765.0,2mvabkN1i2gLnGAPUVdwek,13606740,Christmas Tree Farm,06HL4z0CvFAxyc27GXpf02
766.0,1E6DEDWDKHoOW0fcFuDghV,13589374,Don't Pretend (feat. SAFE),6LuN9FCkKOj5PcnpouEgny
767.0,4O4HtthxTvVL1Z1PuDb7GX,13530298,Old Town Road (feat. Billy Ray Cyrus) - Remix,7jVv8c5Fj3E9VhNjxT4snq
768.0,3GmJxfnUDrIs1iCfKUELFz,13497987,Supera - Ao Vivo,1yR65psqiazQpeM79CcGh8
769.0,7tgjDlQsMR8RvkdlNCJA58,13480663,6 Kiss,6Xgp2XMz1fhVYe7i6yNAax
770.0,3AlpkljBS1AU7HFVPms8K6,13454203,Santa's Coming For Us,5WUlDfRSoLAfcVSX1WnrxN
771.0,5DSfqrLkUHLZ9bW0SS3rVy,13363378,Ransom (with Juice WRLD) - Remix,4Ga1P7PMIsmqEZqhYZQgDo
772.0,1WnqWQcWcuQbVzgE7ecfCY,13362143,Every Hour,5K4W6rqBFWDnAN6FQUkS6x
773.0,1SymEzIT3H8UZfibCs3TYi,13338610,Afterglow,06HL4z0CvFAxyc27GXpf02
774.0,454Epa1vrCGFddHXKyC1kb,13179475,Water,5K4W6rqBFWDnAN6FQUkS6x
775.0,7h0d2h0fUmzbs7zeFigJPn,13117339,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,7A8S43ryYdbWpJKeHRZRcq
776.0,1ckLp8lCl8LipXI0ypX72m,13110741,I'm Gonna Be,246dkjvS1zLTtiykXe5h60
777.0,0PowxVSTY2uh1CPc8EPKyX,13101321,Project Dreams,64KEffDW9EtZ1y2vBYgq8T
778.0,6eiztdXRkooWsBt2xToMWI,13039181,Make Believe,4MCBfE4596Uoi2O4DtmEMz
779.0,0eeeyCAGnGZInPtpkdYiPa,12992565,Jamais Vu,3Nrfpe0tUJi4K4DXYWgMUX
780.0,2FXd6kKCtBIc6UfN1gH1pA,12972648,FANCY,7n2Ycct7Beij7Dj7meI4X0
781.0,7AYuSG1LoaaFVKjOxsB6Vh,12964860,Crushed Up,1RyvyyTE3xzB2ZywiAwp0i
782.0,5KE9b4x7Zj2A8XtbkqhqTe,12956366,Staring At The Sun (feat. SZA),246dkjvS1zLTtiykXe5h60
783.0,78pn8k7RogKo2oxl0DyX6d,12919718,One More Sleep,5lKZWd6HiSCLfnDGrq9RAm
784.0,2IOFZdYYkFxEHVz1w34PoL,12888381,Cherry,6KImCVD70vtIoJWnq6nGn3
785.0,7jzldCBnJjpJM3epzJ85KE,12745487,Tongue Tied (with YUNGBLUD & blackbear),64KEffDW9EtZ1y2vBYgq8T
786.0,0fv2KH6hac06J86hBUTcSf,12725062,NEW MAGIC WAND,4V8LLVI7PbaPR0K2TGSxFF
787.0,2SBr3MK1sdMs8IxdRcN6qz,12719510,Santa Baby,4RVnAU35WRWra6OZ3CbbMA
788.0,7IkZpSOJKGXCGhqAvHs7FG,12682374,Nautilus,5j21TGkrNEAJe3gG9VlS34
789.0,6vN77lE9LK6HP2DewaN6HZ,12611824,Yes Indeed,5f7VJjfbwm532GiveGC0ZK
790.0,1jg9clsGCDqOumfS0X5xm9,12525972,Living Proof,4nDoRrQiYLoBzwC5BhVJzF
791.0,3jq1RpStaB1YGyN3rRZGca,12493544,Sauce!,15UsOTVnJzReFVN1VCnxy4
792.0,577YBGuskWkVDCxZrLRB4v,12328503,Pure Cocaine,5f7VJjfbwm532GiveGC0ZK
793.0,6RyuoOJXNzlVWpfC5xQyeI,12219733,Alocao (With Bad Gyal),3lY9Fxceu60W1rbon7PkuF
794.0,7hvO2qCwJVZxiyoA7c9i5d,12071459,BLOW (with Chris Stapleton & Bruno Mars),6eUKZXaKkcviH0Ku9w2n3V
795.0,07rmSXN6vNoquX1AsWd9pP,12017351,Lalala,6USMTwO0MNDnKte5a5h0xx
796.0,4NN6N5TxBO5k9uqu0W4gfQ,12004074,Floating (feat. 21 Savage),5IcR3N7QB1j6KBL8eImZ8m
797.0,7KhHA3mzt7A3LFlOJEAKpI,11990578,On My Way,7vk5e3vY1uw9plTHJAMwjN
798.0,7o0oY5wRcoV7oPuDhD2J1z,11987768,Fingías,7rOlQwf8OuFLFQp4aydjBt
799.0,1jlnBQGP2DtSEhMgQaz7a7,11936580,Haute (feat. J Balvin & Chris Brown),5LHRHt1k9lMyONurDHEdrp
800.0,1TaQciB8qqRZ9fxWGhS65X,11757946,Don't Know What To Do,41MozSoPIsD1dJM0CLPjZF
801.0,2iwS33Jfev1QBiuhWVWZHY,11730958,i'm so tired...,5JZ7CnR6gTvEMKX4g70Amv
802.0,6ofuqm2qLMi9lBFEF9mJMb,11729029,Hasta Que Salga el Sol,1i8SpTcr7yvPOmcqrbnVXY
803.0,03T4ttRCiLXST6MZjeMwmR,11714278,Orphans,4gzpq5DPGxSnKTe4SA8HAU
804.0,14SaZBTjxlorHJQxXh01Hu,11699933,Girls Need Love (with Drake) - Remix,57LYzLEk2LcFghVwuWbcuS
805.0,6oX9RuILbVIglevEhbg8iM,11677080,KARMA,3ZuBEj9ppJe8GSdKaMTfMN
806.0,1JkrD47SDpAbyvqKtolcea,11676982,"Thotiana (feat. Cardi B, YG) [Remix]",3Fl1V19tmjt57oBdxXKAjJ
807.0,7f5trao56t7sB7f14QDTmp,11671382,Juicy (feat. Tyga),5cj0lLjcoR7YOSnhnX0Po5
808.0,7r6aR2f57resC5r93LwMfK,11663676,Hands On,5K4W6rqBFWDnAN6FQUkS6x
809.0,4aPB8rSxGFISs0o6V2LrTy,11560846,Gold Roses (feat. Drake),1sBkRIssrMs1AbVkOJbc7a
810.0,2VUTPdW21gPVVTEmvdSwos,11479788,Ela,1Fg19vpUJpAAPFjnKaVYVW
811.0,3IWs9dAwTqN0EFhOIcBDfs,11409968,Be Honest,1CoZyIx7UvdxT5c8UkMzHd
812.0,01Qb6dN5suQNu87VJ1mIpf,11335143,Did It Again,4Ga1P7PMIsmqEZqhYZQgDo
813.0,2BkyYZmU4JuWW2sYi9EzpC,11283105,7 Minutes,3QSQFmccmX81fWCUSPTS7y
814.0,4mUIe9gfsdtsVP2zFIl74x,11228502,Maze,4MCBfE4596Uoi2O4DtmEMz
815.0,62o8KoI44JfN7aYxgTnPvh,11227586,Mala Mía,1r4hJ1h58CWwUQe3MxPuau
816.0,38lQ7lYhN3eSWepnZHaiBF,11210438,Rolex,4WZGDpNwrC0vNQyl9QzF7d
817.0,4dTiQezDWmEOWcdCbWVWMp,11181043,Numb Numb Juice,5IcR3N7QB1j6KBL8eImZ8m
818.0,0B3FovCVaGKS5w1FTidEUP,11155049,BROWN SKIN GIRL,6vWDO969PvNqNYHIOW5v0m
819.0,7hzlzoOwCZ4D3Ow5YZK4kj,11104433,Insomnia,6Dd3NScHWwnW6obMFbl1BH
820.0,2ktxr00GpTtbMNeBjNeY8D,11094939,Who Needs Love,6Xgp2XMz1fhVYe7i6yNAax
821.0,7oqftogUN82Q7VNy2TmTJW,11012020,MOOD 4 EVA (feat. Oumou Sangaré),6vWDO969PvNqNYHIOW5v0m
822.0,6wWaVoUOzLQJHd3bWAUpdZ,10996102,"Never Recover (Lil Baby & Gunna, Drake)",5f7VJjfbwm532GiveGC0ZK
823.0,4h8VwCb1MTGoLKueQ1WgbD,10989396,Wake Me Up,1vCWHaC5f2uS3yhpwWbIA6
824.0,51RN0kzWd7xeR4th5HsEtW,10926306,IGOR'S THEME,4V8LLVI7PbaPR0K2TGSxFF
825.0,71pEiUWwfDFiRO6RmFpnBf,10916176,MOJAITA,1vyhD5VmyZ7KMfW5gqLgo5
826.0,5T03itPFOPGGkvVPvPiyla,10834365,Put It All on Me (feat. Ella Mai),6eUKZXaKkcviH0Ku9w2n3V
827.0,40rXWke6SnXiGkSmaT8ZUr,10787388,Fantasía,1i8SpTcr7yvPOmcqrbnVXY
828.0,711MglQhnhOF3UAiAs9A59,10764351,Robbery,4MCBfE4596Uoi2O4DtmEMz
829.0,5xjei7JnROsAzLY2a7RdZU,10742516,Shots,4Ga1P7PMIsmqEZqhYZQgDo
830.0,5qFeMRz4TvetPmzjre9Dq7,10738438,No Es Justo,1vyhD5VmyZ7KMfW5gqLgo5
831.0,020wG4EHTwBy5h2rbpxqvK,10580175,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),5AZuEF0feCXMkUCwQiQlW7
832.0,3CYH422oy1cZNoo0GTG1TK,10473244,Psycho,1z4g3DjTBBZKhvAroFlhOM
833.0,04cd1MHVq1D8v1nuTZoCdv,10444408,Puntos Suspensivos,4bw2Am3p9ji3mYsXNXtQcd
834.0,5hQSXkFgbxjZo9uCwd11so,10436781,False God,06HL4z0CvFAxyc27GXpf02
835.0,0vmANNClszGQZ0FISySK61,10436455,I Saw Mommy Kissing Santa Claus,2iE18Oxc8YSumAU232n4rW
836.0,01DOm09B2AbiTARAbXVI6g,10407677,CHopstix (with Travis Scott),5IcR3N7QB1j6KBL8eImZ8m
837.0,6SQLk9HSNketfgs2AyIiMs,10404729,She,6KImCVD70vtIoJWnq6nGn3
838.0,4ricyQVd20UQde1jpXCSuJ,10338670,Winter Wonderland,2lolQgalUvZDfp5vvVtTYV
839.0,6gi6y1xwmVszDWkUqab1qw,10316065,OUT WEST (feat. Young Thug),7A8S43ryYdbWpJKeHRZRcq
840.0,2QrXzOqLCVDRZHkToA0tSR,10243846,Never Go Back,3EOEK57CV77D4ovYVcmiyt
841.0,1nXZnTALNXiPlvXotqHm66,10230984,A BOY IS A GUN*,4V8LLVI7PbaPR0K2TGSxFF
842.0,08aYFNUTIOMGq93e2VSArQ,10185839,Que Le De,1mcTU81TzQhprhouKaTkpq
843.0,1Bdptrvb7nQkq8kCw3siE9,10145015,Feels (feat. Young Thug & J Hus),6eUKZXaKkcviH0Ku9w2n3V
844.0,6bWBLZLBRQEJ5KsLicouNB,10128370,I Think I'm OKAY (with YUNGBLUD & Travis Barker),6TIYQ3jFPwQSRmorSezPxX
845.0,3707IBa4HnS3zDDoWfeUBl,10117166,I Warned Myself,6VuMaDnrHyPL1p4EHjYLi7
846.0,5ug4vqGZ3eisGhY1IsziNX,10056035,Best Part of Me (feat. YEBBA),6eUKZXaKkcviH0Ku9w2n3V
847.0,4AYtqFyFbX0Xkc2wtcygTr,10038462,Soon You’ll Get Better (feat. Dixie Chicks),06HL4z0CvFAxyc27GXpf02
848.0,20ZP3Om9DvDazXrNUC7WM2,10032535,These Days,4WN5naL3ofxrVBgFpguzKo
849.0,6MF4tRr5lU8qok8IKaFOBE,10031440,Under The Sun (with J. Cole & Lute feat. DaBaby),1iNqsUDUraNWrj00bqssQG
850.0,10hMM5nsZQf66ldBlgWBfG,10023057,All For Us - from the HBO Original Series Euphoria,2feDdbD5araYcm6JhFHHw7
851.0,2QpxC2yag7Ec7Ut1dovXKb,10008216,Diamonds (feat. Capital Bra),3drqpTL4sQOckmAfF9i1wg
852.0,6IJTc8xo6XasOU8fpxMU57,9916717,Call You Mine (feat. Bebe Rexha),69GGBxA162lTqCwzJG5jLp
853.0,5yH8pYxNckOU1cxfPsMIaz,9799691,Agora é Tudo Meu,6xlRSRMLgZbsSNd0BMobwy
854.0,6bOkaEXc5CopinGazSLokx,9689955,WHAT'S GOOD,4V8LLVI7PbaPR0K2TGSxFF
855.0,7kuRvjpeUcn6qNV9IBXC2C,9677878,Ta To Gucci (Remix),2QUvtLq6oQaX0LNsYY2fas
856.0,20JtELGPfOAMq7FpUt8eSM,9670463,Yellow Hearts,4jpsw9CQS439N0B7SecMgf
857.0,7G2XZhDNHo7SSDWSVxC0UT,9659413,Terremoto,7FNnA9vBm6EKceENgCGRMb
858.0,4RbbzNY4MEcgzewYWkIsGu,9643332,Price On My Head (feat. The Weeknd),7rkW85dBwwrJtlHRDkJDAC
859.0,3oDkdAySo1VQQG0ptV7uwa,9623926,Lean Wit Me,4MCBfE4596Uoi2O4DtmEMz
860.0,3RIgHHpnFKj5Rni1shokDj,9588477,Norman fucking Rockwell,00FQb4jTyendYWaN8pK0wa
861.0,2pmhboG1a2XfDiTvMwO8sd,9584863,Panini,7jVv8c5Fj3E9VhNjxT4snq
862.0,1L8LtC2s161XwY6YrtnQjw,9530455,Affalterbach,5j21TGkrNEAJe3gG9VlS34
863.0,5KBARWIxeMGkvUax9VtVC9,9445521,My Type,6cK3NBO6uP7hh0oyuVELFl
864.0,6uJONCdr2rC65BNmCnTBWK,9392629,GANG GANG,7A8S43ryYdbWpJKeHRZRcq
865.0,52UVKsw31NTOCTNPTpwbFJ,9348717,Eiskalt,2Im8m4STDBosjfmb5hmP80
866.0,6Cs7b9bu3fy5XhMwBA9Tz4,9342647,Contando Lunares (feat. Cruz Cafuné),6vPXtLmNd3mW0dd1Rb9eQ9
867.0,5JiH89mHrv9oWHlD0T326z,9319160,To Be So Lonely,6KImCVD70vtIoJWnq6nGn3
868.0,6hLkeOMrhZ2CMLBp2of576,9318845,Wanted,5Pwc4xIPtQLFEnJriah9YJ
869.0,14f1n3XCW3fQhAODW0CwLK,9227834,Wolke 10,5wyWp867LWGjFmYZXVSFnZ
870.0,5gvrBqNFFEWcxYPt3mamvJ,9211780,quando a bad bater - ao vivo,3qvcCP2J0fWi0m0uQDUf6r
871.0,4no0eHn4fEB7tN1yZSXMma,9188061,C7osure (You Like),7jVv8c5Fj3E9VhNjxT4snq
872.0,4keoy2fqgwGnbWlm3ZVZFa,9178570,Happy Now,2qxJFvFYMEDqd7ui6kSAcq
873.0,58wyJLv6yH1La9NIZPl3ne,9091392,Can We Kiss Forever?,4qIVPF0s71ZYW3qzhu5GkF
874.0,0wEC0GNF74lAqrEFZJMl1m,9018443,PUPPET,4V8LLVI7PbaPR0K2TGSxFF
875.0,1fzAuUVbzlhZ1lJAx9PtY6,9006326,Daylight,06HL4z0CvFAxyc27GXpf02
876.0,6iYMfxznTBlcVOgRHab2W0,8985629,"Sunflower, Vol. 6",6KImCVD70vtIoJWnq6nGn3
877.0,4vIKzWqtn44umal5jXq4wE,8968082,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),6eUKZXaKkcviH0Ku9w2n3V
878.0,2jrAaawDRCn1JjeouxAyDN,8942020,Had Enough (feat. Quavo & Offset),4Gso3d4CscCijv0lmajZWs
879.0,5NsCv3I7o0f6vSQScG01f1,8914958,Pass auf wen du liebst,5pVRwX5ZQR7hfJ18w8ZYkl
880.0,4AO1XhrgJczQ9bNVxdfKQe,8908173,WHAT TO DO? (feat. Don Toliver),7A8S43ryYdbWpJKeHRZRcq
881.0,3kCwyvhvVTyehIzYN2I0nF,8877352,Omertà,3TVXtAsR1Inumwj472S9r4
882.0,4ea9w8c4ROqiZpJVhfBA3m,8852016,Hot (Remix) [feat. Gunna and Travis Scott],50co4Is1HCEo8bhOyUWKpn
883.0,5opjywL6TBjJRF22TcFDMo,8846786,Jetzt rufst du an,2Im8m4STDBosjfmb5hmP80
884.0,2isSdmQfVv32j2haL6hk9x,8775556,Intro : Persona,3Nrfpe0tUJi4K4DXYWgMUX
885.0,23OXdR7YuUBVWh5hSnYJau,8731764,Chlorine,3YQKmKGau1PzlVlkL1iodx
886.0,3Uq45ipGutypFPmETfaoaH,8724123,Gaiola É o Troco,6v4PBIzRAGaLp43LVureQc
887.0,0yYwS7CXKIPC4kWPvZQfsT,8684514,No Way!,4GvEc3ANtPPjt1ZJllr5Zl
888.0,1hz7SRTGUNAtIQ46qiNv2p,8549842,"GONE, GONE / THANK YOU",4V8LLVI7PbaPR0K2TGSxFF
889.0,6fDC5DIa4bt6NbPZWR1yxM,8531782,Zombie,6h1s4i4XKIYv4ErDelLDN0
890.0,0b6UoVjUzFyZNpHI0aAhKt,8527988,Celebrate (feat. Travis Scott & Post Malone),0QHgL1lAIqAw0HtD7YldmP
891.0,63THFs9ovzO3WQsz4lzh0H,8500483,DODI,5j21TGkrNEAJe3gG9VlS34
892.0,7sBgFMWqDWQgrsNSpIBoe8,8469816,Jesus Is Lord,5K4W6rqBFWDnAN6FQUkS6x
893.0,5d1rmWWF1725tnYjq6rMDB,8455029,Way To Break My Heart (feat. Skrillex),6eUKZXaKkcviH0Ku9w2n3V
